, 1-1-2007
, 2-1-2007
, 3-1-2007
, 4-1-2007
, 5-1-2007
, 6-1-2007
, 7-1-2007
, 8-1-2007
, 9-1-2007
, 10-1-2007
, 11-1-2007
, 12-1-2007
, 1-1-2008
, 2-1-2008
, 3-1-2008
, 4-1-2008
, 5-1-2008
, 6-1-2008
, 7-1-2008
, 8-1-2008
, 9-1-2008
, 10-1-2008
, 11-1-2008
, 12-1-2008
, 1-1-2009
, 2-1-2009
, 3-1-2009
, 4-1-2009
, 5-1-2009
, 6-1-2009
, 7-1-2009
, 8-1-2009
, 9-1-2009
, 10-1-2009
, 11-1-2009
, 12-1-2009
, 1-1-2010
, 2-1-2010
, 3-1-2010
, 4-1-2010
, 5-1-2010
, 6-1-2010
, 7-1-2010
, 8-1-2010
, 9-1-2010
, 10-1-2010
, 11-1-2010
, 12-1-2010
, 1-1-2011
, 2-1-2011
, 3-1-2011
, 4-1-2011
, 5-1-2011
, 6-1-2011
, 7-1-2011
, 8-1-2011
, 9-1-2011
, 10-1-2011
, 11-1-2011
, 12-1-2011
, 1-1-2012
, 2-1-2012
, 3-1-2012
, 4-1-2012
, 5-1-2012
, 6-1-2012
, 7-1-2012
, 8-1-2012
, 9-1-2012
, 10-1-2012
, 11-1-2012
, 12-1-2012
, 1-1-2013
, 2-1-2013
, 3-1-2013
, 4-1-2013
, 5-1-2013
, 6-1-2013
, 7-1-2013
, 8-1-2013
, 9-1-2013
, 10-1-2013
, 11-1-2013
, 12-1-2013
, 1-1-2014
, 2-1-2014
, 3-1-2014
, 4-1-2014
, 5-1-2014
, 6-1-2014
, 7-1-2014
, 8-1-2014
, 9-1-2014
, 10-1-2014
, 11-1-2014
, 12-1-2014
3.988999000000007, 1.4000020000000006, 0.8300009999999958, -3.6000059999999934, 70.400002, 67.629997, 1-1-2015
4.240005000000011, -3.6000059999999934, 0.3000030000000038, -3.260002, 67.629997, 64.669998, 1-2-2015
4.969997999999997, -3.260002, 0.3400039999999933, 1.6400000000000006, 64.669998, 66.650002, 1-3-2015
3.250003999999997, 1.6400000000000006, 1.2999949999999956, -0.2599949999999893, 66.650002, 67.690002, 1-4-2015
2.560005000000004, -0.2599949999999893, 0.7599949999999893, -1.3399959999999993, 67.690002, 67.110001, 1-5-2015
1.8399959999999993, -1.3399959999999993, 0.2799980000000062, -1.8700019999999995, 67.110001, 65.519997, 1-6-2015
3.189994999999996, -1.8700019999999995, 0.22000099999999634, -0.7200009999999963, 65.519997, 65.019997, 1-7-2015
3.9799950000000024, -0.7200009999999963, -0.36999500000000296, -0.060006000000001336, 65.019997, 64.589996, 1-8-2015
2.3399959999999993, -0.060006000000001336, -0.3599930000000029, 0.1599960000000067, 64.589996, 64.389999, 1-9-2015
1.3400040000000075, 0.1599960000000067, -0.3700019999999995, 1.7900009999999895, 64.389999, 65.809998, 1-10-2015
2.609997000000007, 1.7900009999999895, -0.05999799999999311, 2.2099989999999963, 65.809998, 67.959999, 1-11-2015
2.969994, 2.2099989999999963, -0.34999799999999937, 1.2299950000000024, 67.959999, 68.839996, 1-12-2015
3.2300030000000106, 1.2299950000000024, 0.7000050000000044, 1.0699999999999932, 68.839996, 70.610001, 1-13-2015
3.650001000000003, 1.0699999999999932, 0.10999999999999943, 2.6500020000000006, 70.610001, 73.370003, 1-14-2015
3.769996000000006, 2.6500020000000006, -0.9700009999999963, 0.75, 73.370003, 73.150002, 1-15-2015
1.6999969999999962, 0.75, -0.15000200000000063, 0.75, 73.150002, 73.75, 1-16-2015
2.379997000000003, 0.75, 1.25, 0.5, 73.75, 75.5, 1-17-2015
3.8300020000000075, 0.5, -2.800003000000004, 3.060005000000004, 75.5, 75.760002, 1-18-2015
3.680000000000007, 3.060005000000004, -1.120002999999997, -0.7699960000000061, 75.760002, 73.870003, 1-19-2015
1.950004000000007, -0.7699960000000061, -0.7900010000000037, -4.360000999999997, 73.870003, 68.720001, 1-20-2015
7.120002999999997, -4.360000999999997, 0.019997000000003595, -0.22000099999999634, 68.720001, 68.519997, 2-1-2015
2.949996999999996, -0.22000099999999634, -0.9899979999999999, 0.8000029999999896, 68.519997, 68.330002, 2-2-2015
2.6400000000000006, 0.8000029999999896, -0.6699979999999925, -0.2700049999999976, 68.330002, 67.389999, 2-3-2015
2.2300029999999964, -0.2700049999999976, 0.1100009999999969, -1.610000999999997, 67.389999, 65.889999, 2-4-2015
2.9700009999999963, -1.610000999999997, -0.6900020000000069, -1.4599949999999993, 65.889999, 63.740002, 2-5-2015
2.4739990000000063, -1.4599949999999993, 0.12999700000000303, 1.1499980000000036, 63.740002, 65.019997, 2-6-2015
1.4500049999999973, 1.1499980000000036, -0.08999699999999677, -0.18000000000000682, 65.019997, 64.75, 2-7-2015
2.480004000000001, -0.18000000000000682, 0.879997000000003, 0.5699999999999932, 64.75, 66.199997, 2-8-2015
1.3300019999999932, 0.5699999999999932, 0.15000100000000316, 3.6800010000000043, 66.199997, 70.029999, 2-9-2015
4.640000000000001, 3.6800010000000043, -0.02999900000000366, -0.5599979999999931, 70.029999, 69.440002, 2-10-2015
1.9400020000000069, -0.5599979999999931, -0.29000000000000625, -1.610000999999997, 69.440002, 67.540001, 2-11-2015
