, 1-1-2007
, 2-1-2007
, 3-1-2007
, 4-1-2007
, 5-1-2007
, 6-1-2007
, 7-1-2007
, 8-1-2007
, 9-1-2007
, 10-1-2007
, 11-1-2007
, 12-1-2007
, 1-1-2008
, 2-1-2008
, 3-1-2008
, 4-1-2008
, 5-1-2008
, 6-1-2008
, 7-1-2008
, 8-1-2008
, 9-1-2008
, 10-1-2008
, 11-1-2008
, 12-1-2008
, 1-1-2009
, 2-1-2009
, 3-1-2009
, 4-1-2009
, 5-1-2009
, 6-1-2009
, 7-1-2009
, 8-1-2009
, 9-1-2009
, 10-1-2009
, 11-1-2009
, 12-1-2009
, 1-1-2010
, 2-1-2010
, 3-1-2010
, 4-1-2010
, 5-1-2010
, 6-1-2010
, 7-1-2010
, 8-1-2010
, 9-1-2010
, 10-1-2010
, 11-1-2010
, 12-1-2010
, 1-1-2011
, 2-1-2011
, 3-1-2011
, 4-1-2011
, 5-1-2011
, 6-1-2011
, 7-1-2011
, 8-1-2011
, 9-1-2011
, 10-1-2011
, 11-1-2011
, 12-1-2011
, 1-1-2012
, 2-1-2012
, 3-1-2012
, 4-1-2012
, 5-1-2012
, 6-1-2012
, 7-1-2012
, 8-1-2012
, 9-1-2012
, 10-1-2012
, 11-1-2012
, 12-1-2012
, 1-1-2013
, 2-1-2013
, 3-1-2013
, 4-1-2013
, 5-1-2013
, 6-1-2013
, 7-1-2013
, 8-1-2013
, 9-1-2013
, 10-1-2013
, 11-1-2013
, 12-1-2013
, 1-1-2014
, 2-1-2014
, 3-1-2014
, 4-1-2014
, 5-1-2014
, 6-1-2014
, 7-1-2014
, 8-1-2014
1.869999, 1.5799999999999983, -0.520000999999997, 0.48999999999999844, 23.08, 23.049999, 9-1-2014
0.9599989999999998, 0.48999999999999844, 0.13000100000000003, 0.07000000000000028, 23.049999, 23.25, 9-2-2014
0.46000099999999833, 0.07000000000000028, -0.11000100000000046, 0.09000100000000089, 23.25, 23.23, 9-3-2014
0.5400010000000002, 0.09000100000000089, -0.11999899999999997, 0.30999900000000125, 23.23, 23.42, 9-4-2014
0.5200010000000006, 0.30999900000000125, -0.20000100000000032, 0.22000199999999737, 23.42, 23.440001, 9-5-2014
0.5, 0.22000199999999737, -0.1000009999999989, 0.0, 23.440001, 23.34, 10-1-2014
0.28700100000000006, 0.0, 0.03999900000000167, -0.1499990000000011, 23.34, 23.23, 10-2-2014
0.4599989999999998, -0.1499990000000011, 0.050000999999998186, -0.6400019999999991, 23.23, 22.639999, 10-3-2014
0.759999999999998, -0.6400019999999991, -0.0799999999999983, -0.03999900000000167, 22.639999, 22.52, 10-4-2014
0.4799999999999969, -0.03999900000000167, -0.4099989999999991, 0.6399989999999995, 22.52, 22.75, 10-5-2014
1.0399989999999981, 0.6399989999999995, 0.25, -0.5199999999999996, 22.75, 22.48, 10-6-2014
0.7600000000000016, -0.5199999999999996, -0.09000100000000089, -0.10999800000000093, 22.48, 22.280001, 10-7-2014
0.4249989999999997, -0.10999800000000093, -0.15000199999999708, 0.3200019999999988, 22.280001, 22.450001, 10-8-2014
0.5399990000000017, 0.3200019999999988, 0.04999899999999968, -0.04999899999999968, 22.450001, 22.450001, 10-9-2014
0.4900020000000005, -0.04999899999999968, -0.3200019999999988, -0.2799990000000001, 22.450001, 21.85, 10-10-2014
0.7000010000000003, -0.2799990000000001, -0.33999999999999986, 0.2899989999999981, 21.85, 21.799999, 10-11-2014
0.48000199999999893, 0.2899989999999981, 0.08999999999999986, 0.030001000000002165, 21.799999, 21.92, 10-12-2014
0.33999999999999986, 0.030001000000002165, -0.10000000000000142, 0.5599990000000012, 21.92, 22.379999, 10-13-2014
0.5599990000000012, 0.5599990000000012, -0.26999800000000107, 0.7099989999999998, 22.379999, 22.82, 10-14-2014
0.8199989999999993, 0.7099989999999998, -0.03999900000000167, -0.1800009999999972, 22.82, 22.6, 10-15-2014
0.5970000000000013, -0.1800009999999972, 0.36999899999999997, 0.060001999999997224, 22.6, 23.030001, 10-16-2014
0.48999999999999844, 0.060001999999997224, 0.28999900000000167, -0.14000000000000057, 23.030001, 23.18, 10-17-2014
0.7199999999999989, -0.14000000000000057, -0.030000000000001137, -0.29999999999999716, 23.18, 22.85, 10-18-2014
0.46500099999999733, -0.29999999999999716, 0.3099999999999987, 0.12000099999999847, 22.85, 23.280001, 10-19-2014
0.6600000000000001, 0.12000099999999847, 0.06999900000000281, 0.129999999999999, 23.280001, 23.48, 10-20-2014
0.3299999999999983, 0.129999999999999, -0.0200010000000006, -0.01999800000000107, 23.48, 23.440001, 10-21-2014
0.39299999999999713, -0.01999800000000107, 0.1499990000000011, 0.030000999999998612, 23.440001, 23.620001, 10-22-2014
0.5499990000000032, 0.030000999999998612, -0.13000100000000003, 0.5100000000000016, 23.620001, 24.0, 10-23-2014
0.8399999999999999, 0.5100000000000016, -0.26000000000000156, -0.13999999999999702, 24.0, 23.6, 11-1-2014
0.4800000000000004, -0.13999999999999702, 0.19999899999999826, 0.1000009999999989, 23.6, 23.9, 11-2-2014
0.40000200000000063, 0.1000009999999989, -0.1099989999999984, 0.5099979999999995, 23.9, 24.299999, 11-3-2014
